DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_KT_OUTBOUND
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,0.00413
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00053,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00053,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00008,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0032,CST-00047,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00002,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00002,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00003,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00008,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00648,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00304,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0098,CST-00657,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00901,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00901,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00259,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00169,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0163,CST-00289,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00017,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00393,0.024550000000000002
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00112,0.013699999999999999
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00393,0.0002
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00112,5e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0193,CST-00255,0.009519999999999999
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00112,0.011
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00327,0.01375
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00310,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00108,0.011
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00759,0.01788
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00759,5e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00759,0.00683
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00902,0.006
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0163,CST-00112,0.00825
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00619,0.00275
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00619,0.022
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00662,0.00138
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0050,CST-00842,0.00413
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0167,CST-00443,0.0003
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00025,0.0001
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0237,CST-00767,0.01238
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00025,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0070,CST-00025,0.00275
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00061,0.006
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0374,CST-00052,0.0001
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00655,0.00025
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0108,CST-00903,0.0005
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00012,0.01925
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0273,CST-00443,0.0003
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0108,CST-00655,0.0001
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0069,CST-00052,8e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00053,0.0015
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00053,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00053,0.024
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00655,0.00015
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00052,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00052,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00655,0.00015
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00052,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00052,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00052,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00052,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00052,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,0.018
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0323,CST-00047,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00676,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00676,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00747,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00400,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00400,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00795,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00795,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00053,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00795,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00053,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00795,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00210,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00097,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00097,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00097,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00059,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00529,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0232,CST-00035,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0232,CST-00035,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00269,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00355,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00073,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0236,CST-00017,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0236,CST-00017,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00459,0.0055
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00459,0.00275
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00904,8e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00904,0.02543
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00591,0.0005
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00858,0.0002
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00905,0.009
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0352,CST-00025,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00906,0.0055
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00038,0.009
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00695,0.0015
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00080,0.00275
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00025,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00907,0.0001
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0150,CST-00463,0.0105
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00073,0.00825
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00073,0.0165
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00418,0.022
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00418,0.00275
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00487,0.00035
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00487,0.02165
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00487,0.00275
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00049,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00049,0.00138
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00049,0.022
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00049,0.00138
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0378,CST-00459,0.00138
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00459,0.00138
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00080,0.002
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0101,CST-00080,0.0003
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00038,0.009
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,0.0045
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00520,0.005030000000000001
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00520,0.00047999999999999996
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00487,0.00825
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00487,0.0165
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00712,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00908,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00075,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00400,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00053,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00773,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00733,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0428,CST-00120,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00148,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00547,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0428,CST-00120,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00011,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00658,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00658,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0193,CST-00197,0.010199999999999999
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00562,0.003
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00562,0.00688
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00909,0.009
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00261,0.018
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00184,0.0001
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00025,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00025,0.0008
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0108,CST-00025,0.00025
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00025,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00750,0.006
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0429,CST-00025,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00025,0.0001
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00400,0.0105
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00400,0.015
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00066,0.009
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00053,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00053,0.0044800000000000005
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00053,0.0045
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00053,0.0165
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0118,CST-00066,0.00138
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00025,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0378,CST-00025,0.00058
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0232,CST-00025,0.0006
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00025,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00008,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00066,0.015
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00492,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00676,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00400,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00400,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0315,CST-00767,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00059,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0315,CST-00767,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0315,CST-00767,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0315,CST-00767,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00260,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00073,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00363,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00363,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0232,CST-00017,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0334,CST-00808,0.0002
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00910,0.0105
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00763,0.006
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00911,0.0001
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00149,0.013779999999999999
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00149,0.00688
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00149,0.0040999999999999995
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00487,0.00688
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00487,0.01788
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00049,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0375,CST-00117,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00109,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00311,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00747,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00169,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00053,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00053,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00016,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00912,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00056,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00759,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00006,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00011,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00593,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00522,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00008,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00169,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00363,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00017,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00913,0.02125
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0047,CST-00674,0.01
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00674,0.00375
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00311,0.024
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00311,0.0015
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00778,0.00728
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00080,0.00025
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00907,0.0015
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00686,0.00138
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00686,0.00413
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00031,0.003
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00793,0.0005
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00082,0.0015
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00138,0.0165
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00522,0.0014299999999999998
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00016,0.00825
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00016,0.0165
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00522,0.023329999999999997
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0097,CST-00074,0.00138
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00080,0.0002
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00778,0.00283
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00778,0.0015300000000000001
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00778,0.00038
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00778,0.0023799999999999997
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00778,0.00138
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00778,0.00425
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00778,0.0015
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00778,0.0001
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00053,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00053,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00487,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00363,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00122,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00492,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00492,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00179,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0375,CST-00117,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00003,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00795,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00053,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00053,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00795,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00795,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00791,0.0255
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00735,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00866,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00259,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00547,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00313,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0232,CST-00035,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00812,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00770,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00012,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00283,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00093,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00093,0.02475
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0374,CST-00355,0.00688
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0159,CST-00134,0.0105
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00397,0.018
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00260,0.0002
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0313,CST-00914,0.0105
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00690,0.0055
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0107,CST-00356,0.011699999999999999
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00017,0.01238
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0313,CST-00025,5e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0353,CST-00025,5e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00025,0.00038
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00025,8e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0104,CST-00247,0.0011
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0018,CST-00915,0.00138
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0104,CST-00247,0.00715
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0069,CST-00247,0.00275
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00025,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00025,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00080,2.9999999999999997e-05
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00030,0.0225
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00389,0.0045
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00014,0.01788
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00795,0.0010500000000000002
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00795,0.0105
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00795,0.00215
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00795,0.011800000000000001
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00283,0.00138
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00283,0.023379999999999998
2024-10-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00125,0.01238
